epoch,categorical_accuracy,loss,top_k_categorical_accuracy,val_categorical_accuracy,val_loss,val_top_k_categorical_accuracy
0,0.7713373303413391,0.5178591012954712,0.9779027104377747,0.7452164888381958,1.4176714420318604,0.9770896434783936
1,0.8063071370124817,0.379692941904068,0.9859709739685059,0.774823784828186,1.1779266595840454,0.9842396974563599
2,0.8277881741523743,0.3051075339317322,0.9898054003715515,0.7959214448928833,1.0588490962982178,0.9876636266708374
3,0.8434533476829529,0.2566888630390167,0.9921225309371948,0.8024169206619263,1.0026248693466187,0.9887210726737976
4,0.8539117574691772,0.22258614003658295,0.9935773015022278,0.8149043321609497,0.934941828250885,0.9896777272224426
5,0.8629404902458191,0.1952037364244461,0.9947004318237305,0.8183786273002625,0.8943924903869629,0.9917925596237183
6,0.8701411485671997,0.17770041525363922,0.9953740835189819,0.8293554782867432,0.85938960313797,0.991540789604187
7,0.8756524324417114,0.1622045487165451,0.9959976673126221,0.8300100564956665,0.9093594551086426,0.9930009841918945
